      -0.849998280000000E+02       0.309714860000000E+02
      -0.849976280000000E+02       0.309711860000000E+02
      -0.849880270000000E+02       0.309687860000000E+02
      -0.849877280561531E+02       0.309686645540622E+02
      -0.849856382676057E+02       0.309678155774648E+02
      -0.849848270000000E+02       0.309674860000000E+02
      -0.849846462139738E+02       0.309673366550218E+02
      -0.849825270000000E+02       0.309655860000000E+02
      -0.849801270000000E+02       0.309612860000000E+02
      -0.849796270000000E+02       0.309589860000000E+02
      -0.849796270000000E+02       0.309565359999999E+02
      -0.849796270000000E+02       0.309552637777778E+02
      -0.849796270000000E+02       0.309546860000000E+02
      -0.849822270000000E+02       0.309468860000000E+02
      -0.849830270000000E+02       0.309425860000000E+02
      -0.849836270000000E+02       0.309369860000000E+02
      -0.849831270000000E+02       0.309347860000000E+02
      -0.849806270000000E+02       0.309326870000000E+02
      -0.849752260000000E+02       0.309307870000000E+02
      -0.849710260000000E+02       0.309281870000000E+02
      -0.849694260000000E+02       0.309219870000000E+02
      -0.849667260000000E+02       0.309172870000000E+02
      -0.849561250000000E+02       0.309075870000000E+02
      -0.849523250000000E+02       0.309022870000000E+02
      -0.849496250000000E+02       0.308973870000000E+02
      -0.849425250000000E+02       0.308884880000000E+02
      -0.849413250000000E+02       0.308876880000000E+02
      -0.849399740426360E+02       0.308867278899396E+02
      -0.849380866915439E+02       0.308856269356439E+02
      -0.849368284554505E+02       0.308846832631457E+02
      -0.849354129436554E+02       0.308824813545541E+02
      -0.849355196067805E+02       0.308799214808895E+02
      -0.849355702254529E+02       0.308787066523698E+02
      -0.849376148522469E+02       0.308758756287794E+02
      -0.849384012490433E+02       0.308730445990933E+02
      -0.849377721340445E+02       0.308705281330024E+02
      -0.849367193995995E+02       0.308689895232942E+02
      -0.849357275011548E+02       0.308675398276145E+02
      -0.849346265529547E+02       0.308654952008205E+02
      -0.849339974318602E+02       0.308632932861332E+02
      -0.849343009435618E+02       0.308620033709588E+02
      -0.849346265529547E+02       0.308606195412925E+02
      -0.849354129436554E+02       0.308584176327010E+02
      -0.849352976854235E+02       0.308554208516653E+02
      -0.849352556679535E+02       0.308543283730173E+02
      -0.849332240000000E+02       0.308514880000000E+02
      -0.849300654539740E+02       0.308488235984905E+02
      -0.849288072178807E+02       0.308467789686487E+02
      -0.849283353846794E+02       0.308442625025577E+02
      -0.849283353846794E+02       0.308425324302152E+02
      -0.849294363328795E+02       0.308403305216237E+02
      -0.849311157425589E+02       0.308384411898024E+02
      -0.849319528050662E+02       0.308374994965094E+02
      -0.849341547136577E+02       0.308340393533484E+02
      -0.849352556679535E+02       0.308308937692108E+02
      -0.849355702254529E+02       0.308246026001736E+02
      -0.849360420647499E+02       0.308206706200015E+02
      -0.849354129436554E+02       0.308172104768406E+02
      -0.849309230000000E+02       0.308104890000000E+02
      -0.849283230000000E+02       0.308050900000000E+02
      -0.849279230000000E+02       0.308027900000000E+02
      -0.849290230000000E+02       0.307972900000000E+02
      -0.849288722726026E+02       0.307963856356158E+02
      -0.849287805675607E+02       0.307958354053642E+02
      -0.849283230000000E+02       0.307930900000000E+02
      -0.849267230000000E+02       0.307901900000000E+02
      -0.849180230000000E+02       0.307780900000000E+02
      -0.849174230000000E+02       0.307758900000000E+02
      -0.849180230000000E+02       0.307720900000000E+02
      -0.849201230000000E+02       0.307659900000000E+02
      -0.849172057318392E+02       0.307632454460098E+02
      -0.849150220000000E+02       0.307611910000000E+02
      -0.849143354615385E+02       0.307537371538461E+02
      -0.849143220000000E+02       0.307535910000000E+02
      -0.849135220000000E+02       0.307522910000000E+02
      -0.849111220000000E+02       0.307511910000000E+02
      -0.849070176521739E+02       0.307506779565217E+02
      -0.849063220000000E+02       0.307505910000000E+02
      -0.849031220000000E+02       0.307517910000000E+02
      -0.849002220000000E+02       0.307518910000000E+02
      -0.848976220000000E+02       0.307513910000000E+02
      -0.848961220000000E+02       0.307505910000000E+02
      -0.848875220000000E+02       0.307417910000000E+02
      -0.848852210000000E+02       0.307349910000000E+02
      -0.848838210000000E+02       0.307325910000000E+02
      -0.848754210000000E+02       0.307274910000000E+02
      -0.848697520000000E+02       0.307218970000000E+02
      -0.848646930000000E+02       0.307115420000000E+02
      -0.848646930000000E+02       0.307115420000000E+02
      -0.848363240000000E+02       0.307107090000000E+02
      -0.847899259083455E+02       0.307085970775057E+02
      -0.847250070218096E+02       0.307056421357853E+02
      -0.846658839925741E+02       0.307029510066695E+02
      -0.846658500800568E+02       0.307029494630584E+02
      -0.846649348649904E+02       0.307029078048088E+02
      -0.846649035647217E+02       0.307029063801006E+02
      -0.846448150000000E+02       0.307019920000000E+02
      -0.846254399249546E+02       0.307009196123599E+02
      -0.846063860000000E+02       0.306998650000000E+02
      -0.846063860000000E+02       0.306998650000000E+02
      -0.846062490000000E+02       0.306998720000000E+02
      -0.846062490000000E+02       0.306998720000000E+02
      -0.845393700000000E+02       0.306967750000000E+02
      -0.845393700000000E+02       0.306967750000000E+02
      -0.845350420000000E+02       0.306965230000000E+02
      -0.845350420000000E+02       0.306965230000000E+02
      -0.845258825017752E+02       0.306959595291445E+02
      -0.844744090000000E+02       0.306927930000000E+02
      -0.843809125123583E+02       0.306899750633699E+02
      -0.843793203609374E+02       0.306899270767351E+02
      -0.843749050000000E+02       0.306897940000000E+02
      -0.842812100000000E+02       0.306852560000000E+02
      -0.842536582674686E+02       0.306842783578779E+02
      -0.842499000000000E+02       0.306841450000000E+02
      -0.841551910659297E+02       0.306795241465230E+02
      -0.841248950000000E+02       0.306780460000000E+02
      -0.841190417586886E+02       0.306776280085874E+02
      -0.841076990000000E+02       0.306768180000000E+02
      -0.840850877709929E+02       0.306758713667474E+02
      -0.840727008456897E+02       0.306753527803678E+02
      -0.840572280000000E+02       0.306747050000000E+02
      -0.840572280000000E+02       0.306747050000000E+02
      -0.840466050000000E+02       0.306742000000000E+02
      -0.840466050000000E+02       0.306742000000000E+02
      -0.840418100000000E+02       0.306738780000000E+02
      -0.840418100000000E+02       0.306738780000000E+02
      -0.840397070000000E+02       0.306738190000000E+02
      -0.840397070000000E+02       0.306738190000000E+02
      -0.840191057407838E+02       0.306727212351662E+02
      -0.840073910000000E+02       0.306720970000000E+02
      -0.838803170000000E+02       0.306658070000000E+02
      -0.838803170000000E+02       0.306658070000000E+02
      -0.838802200000000E+02       0.306658320000000E+02
      -0.838802200000000E+02       0.306658320000000E+02
      -0.838552160000000E+02       0.306644120000000E+02
      -0.838552160000000E+02       0.306644120000000E+02
      -0.838208860000000E+02       0.306626120000000E+02
      -0.838208860000000E+02       0.306626120000000E+02
      -0.838105360000000E+02       0.306618800000000E+02
      -0.838105360000000E+02       0.306618800000000E+02
      -0.838089292368541E+02       0.306617962161962E+02
      -0.836767730000000E+02       0.306549050000000E+02
      -0.836767730000000E+02       0.306549050000000E+02
      -0.836740580000000E+02       0.306547470000000E+02
      -0.836740580000000E+02       0.306547470000000E+02
      -0.836116670000000E+02       0.306512550000000E+02
      -0.835367345263387E+02       0.306475120964306E+02
      -0.835347008035547E+02       0.306474105112581E+02
      -0.834998760000000E+02       0.306456710000000E+02
      -0.834488950000000E+02       0.306424100000000E+02
      -0.834488950000000E+02       0.306424100000000E+02
      -0.834400210000000E+02       0.306420230000000E+02
      -0.834400210000000E+02       0.306420230000000E+02
      -0.834295840000000E+02       0.306414960000000E+02
      -0.834295840000000E+02       0.306414960000000E+02
      -0.834294770000000E+02       0.306415190000000E+02
      -0.834294770000000E+02       0.306415190000000E+02
      -0.833900620000000E+02       0.306393330000000E+02
      -0.833900620000000E+02       0.306393330000000E+02
      -0.833794600000000E+02       0.306386800000000E+02
      -0.833794600000000E+02       0.306386800000000E+02
      -0.833410110000000E+02       0.306363460000000E+02
      -0.833410110000000E+02       0.306363460000000E+02
      -0.833116470000000E+02       0.306345770000000E+02
      -0.833116470000000E+02       0.306345770000000E+02
      -0.833094550000000E+02       0.306344170000000E+02
      -0.833094550000000E+02       0.306344170000000E+02
      -0.831873910000000E+02       0.306272230000000E+02
      -0.831873910000000E+02       0.306272230000000E+02
      -0.831744110000000E+02       0.306264440000000E+02
      -0.831744110000000E+02       0.306264440000000E+02
      -0.831722125313050E+02       0.306263352845151E+02
      -0.831633090000000E+02       0.306258950000000E+02
      -0.831633090000000E+02       0.306258950000000E+02
      -0.831561700000000E+02       0.306255040000000E+02
      -0.831561700000000E+02       0.306255040000000E+02
      -0.831355011102907E+02       0.306239029944705E+02
      -0.831313700000000E+02       0.306235830000000E+02
      -0.831235862313631E+02       0.306231361415252E+02
      -0.831188615019288E+02       0.306228648994718E+02
      -0.830560236873441E+02       0.306192574425580E+02
      -0.829399004279294E+02       0.306125909208499E+02
      -0.828787790000000E+02       0.306090820000000E+02
      -0.828787790000000E+02       0.306090820000000E+02
      -0.828772590000000E+02       0.306090240000000E+02
      -0.828772590000000E+02       0.306090240000000E+02
      -0.826989020000000E+02       0.305982710000000E+02
      -0.826989020000000E+02       0.305982710000000E+02
      -0.826986180000000E+02       0.305982320000000E+02
      -0.826986180000000E+02       0.305982320000000E+02
      -0.826892710000000E+02       0.305977190000000E+02
      -0.825692370000000E+02       0.305909650000000E+02
      -0.825692370000000E+02       0.305909650000000E+02
      -0.825654760000000E+02       0.305906220000000E+02
      -0.825654760000000E+02       0.305906220000000E+02
      -0.825531590000000E+02       0.305899340000000E+02
      -0.825531590000000E+02       0.305899340000000E+02
      -0.825450550000000E+02       0.305893610000000E+02
      -0.825450550000000E+02       0.305893610000000E+02
      -0.825362330000000E+02       0.305888850000000E+02
      -0.825362330000000E+02       0.305888850000000E+02
      -0.825248990000000E+02       0.305881890000000E+02
      -0.825248990000000E+02       0.305881890000000E+02
      -0.824595440000000E+02       0.305842720000000E+02
      -0.823748440000000E+02       0.305790040000000E+02
      -0.823748440000000E+02       0.305790040000000E+02
      -0.822873430000000E+02       0.305734580000000E+02
      -0.822873430000000E+02       0.305734580000000E+02
      -0.822581000000000E+02       0.305715590000000E+02
      -0.822581000000000E+02       0.305715590000000E+02
      -0.822498410000000E+02       0.305708630000000E+02
      -0.822498410000000E+02       0.305708630000000E+02
      -0.822148390000000E+02       0.305685910000000E+02
      -0.822143850000000E+02       0.305669580000000E+02
      -0.822143850000000E+02       0.305669580000000E+02
      -0.822185794923239E+02       0.305644025298695E+02
      -0.822230251034746E+02       0.305632098014417E+02
      -0.822272538602597E+02       0.305610412094577E+02
      -0.822319163320797E+02       0.305562703083538E+02
      -0.822356029382423E+02       0.305448851978115E+02
      -0.822358197968103E+02       0.305371866976343E+02
      -0.822349523604369E+02       0.305330663727597E+02
      -0.822307520000000E+02       0.305267580000000E+02
      -0.822293990000000E+02       0.305208230000000E+02
      -0.822303770000000E+02       0.305173390000000E+02
      -0.822269330000000E+02       0.305102810000000E+02
      -0.822250260000000E+02       0.305078300000000E+02
      -0.822185140000000E+02       0.305041870000000E+02
      -0.822128520000000E+02       0.304987510000000E+02
      -0.822064450000000E+02       0.304918770000000E+02
      -0.822014160000000E+02       0.304851640000000E+02
      -0.822009380000000E+02       0.304744380000000E+02
      -0.822046140000000E+02       0.304688680000000E+02
      -0.822077080000000E+02       0.304605030000000E+02
      -0.822075220000000E+02       0.304569280000000E+02
      -0.822060400000000E+02       0.304555070000000E+02
      -0.822048230000000E+02       0.304518400000000E+02
      -0.822039750000000E+02       0.304445070000000E+02
      -0.822064860000000E+02       0.304370810000000E+02
      -0.822098700000000E+02       0.304328180000000E+02
      -0.822102910000000E+02       0.304245900000000E+02
      -0.822041510000000E+02       0.304013300000000E+02
      -0.822004555740620E+02       0.303938966264982E+02
      -0.821929400000000E+02       0.303787790000000E+02
      -0.821898470000000E+02       0.303759380000000E+02
      -0.821837970000000E+02       0.303737120000000E+02
      -0.821800180000000E+02       0.303686250000000E+02
      -0.821720431857329E+02       0.303604196564368E+02
      -0.821715080000000E+02       0.303598690000000E+02
      -0.821700540000000E+02       0.303589290000000E+02
      -0.821651920000000E+02       0.303580350000000E+02
      -0.821617570000000E+02       0.303578510000000E+02
      -0.821581090000000E+02       0.303599130000000E+02
      -0.821432820000000E+02       0.303633930000000E+02
      -0.821275891033152E+02       0.303656929367488E+02
      -0.821252556639918E+02       0.303660349235061E+02
      -0.821163850000000E+02       0.303673350000000E+02
      -0.821163333877688E+02       0.303673393967133E+02
      -0.821134342791184E+02       0.303675863643275E+02
      -0.821048340000000E+02       0.303683190000000E+02
      -0.821025000000000E+02       0.303678230000000E+02
      -0.821014160000000E+02       0.303665560000000E+02
      -0.821017980000000E+02       0.303653360000000E+02
      -0.821012348029546E+02       0.303649752402557E+02
      -0.820999901647783E+02       0.303641779787041E+02
      -0.820992354438316E+02       0.303636945370064E+02
      -0.820946870000000E+02       0.303607810000000E+02
      -0.820811060000000E+02       0.303588060000000E+02
      -0.820685330000000E+02       0.303591840000000E+02
      -0.820600340000000E+02       0.303603280000000E+02
      -0.820500690000000E+02       0.303623380000000E+02
      -0.820479170000000E+02       0.303632650000000E+02
      -0.820422355320256E+02       0.303687262130453E+02
      -0.820407460000000E+02       0.303701580000000E+02
      -0.820384641979998E+02       0.303746540985089E+02
      -0.820368250000000E+02       0.303778840000000E+02
      -0.820360349169154E+02       0.303840150116092E+02
      -0.820359051710998E+02       0.303850218336983E+02
      -0.820358710000000E+02       0.303852870000000E+02
      -0.820411642817261E+02       0.303968405838130E+02
      -0.820419903673537E+02       0.304032656857023E+02
      -0.820411642817261E+02       0.304099661487263E+02
      -0.820399710485117E+02       0.304142801471003E+02
      -0.820368237702296E+02       0.304185410797330E+02
      -0.820340048859973E+02       0.304223574171320E+02
      -0.820344638187021E+02       0.304280482225138E+02
      -0.820372090000000E+02       0.304345180000000E+02
      -0.820362030000000E+02       0.304384600000000E+02
      -0.820300640000000E+02       0.304448530000000E+02
      -0.820282120000000E+02       0.304473960000000E+02
      -0.820254570000000E+02       0.304577550000000E+02
      -0.820242710841724E+02       0.304643171134651E+02
      -0.820237865019867E+02       0.304669984869754E+02
      -0.820237340000000E+02       0.304672890000000E+02
      -0.820177791281678E+02       0.304750812136224E+02
      -0.820172576198004E+02       0.304774991139649E+02
      -0.820169815287377E+02       0.304787791714228E+02
      -0.820172970000000E+02       0.304876380000000E+02
      -0.820182220000000E+02       0.304920850000000E+02
      -0.820159958358498E+02       0.304953468559695E+02
      -0.820158920000000E+02       0.304954990000000E+02
      -0.820158441725700E+02       0.304962453977707E+02
      -0.820155954109723E+02       0.305001275863412E+02
      -0.820149242982341E+02       0.305106010124065E+02
      -0.820148252362808E+02       0.305121469792542E+02
      -0.820147700000000E+02       0.305130090000000E+02
      -0.820158260000000E+02       0.305181660000000E+02
      -0.820169900000000E+02       0.305193580000000E+02
      -0.820175840940483E+02       0.305207720577188E+02
      -0.820178295468923E+02       0.305213562825393E+02
      -0.820188680000000E+02       0.305238280000000E+02
      -0.820183610000000E+02       0.305311840000000E+02
      -0.820132160000000E+02       0.305500910000000E+02
      -0.820054770000000E+02       0.305634950000000E+02
      -0.820060561585326E+02       0.305664911594630E+02
      -0.820079730576937E+02       0.305764078493469E+02
      -0.820080910000000E+02       0.305770180000000E+02
      -0.820095764735798E+02       0.305832124026456E+02
      -0.820121090000000E+02       0.305937730000000E+02
      -0.820157080000000E+02       0.306017040000000E+02
      -0.820165030000000E+02       0.306024840000000E+02
      -0.820202056433234E+02       0.306037854943814E+02
      -0.820269410000000E+02       0.306061530000000E+02
      -0.820273380000000E+02       0.306067260000000E+02
      -0.820265410000000E+02       0.306133030000000E+02
      -0.820284990000000E+02       0.306218290000000E+02
      -0.820339270000000E+02       0.306296030000000E+02
      -0.820376090000000E+02       0.306332710000000E+02
      -0.820399410000000E+02       0.306371440000000E+02
      -0.820390920000000E+02       0.306411320000000E+02
      -0.820395950000000E+02       0.306433090000000E+02
      -0.820422710000000E+02       0.306494520000000E+02
      -0.820461140000000E+02       0.306517670000000E+02
      -0.820495070000000E+02       0.306555480000000E+02
      -0.820503262066205E+02       0.306738964570425E+02
      -0.820504320000000E+02       0.306762660000000E+02
      -0.820418120000000E+02       0.306923760000000E+02
      -0.820364260000000E+02       0.307065850000000E+02
      -0.820375630000000E+02       0.307186400000000E+02
      -0.820390675895225E+02       0.307229315319002E+02
      -0.820391540000000E+02       0.307231780000000E+02
      -0.820410100000000E+02       0.307250800000000E+02
      -0.820437950000000E+02       0.307296410000000E+02
      -0.820411680000000E+02       0.307342480000000E+02
      -0.820400260000000E+02       0.307375480000000E+02
      -0.820397905012794E+02       0.307436703584238E+02
      -0.820396344475751E+02       0.307477273516352E+02
      -0.820389670411290E+02       0.307492623886601E+02
      -0.820359637075945E+02       0.307509976472308E+02
      -0.820326450000000E+02       0.307506740000000E+02
      -0.820284000000000E+02       0.307509810000000E+02
      -0.820179170000000E+02       0.307552630000000E+02
      -0.820126600000000E+02       0.307612890000000E+02
      -0.820115970000000E+02       0.307631220000000E+02
      -0.820178810000000E+02       0.307758440000000E+02
      -0.820240350000000E+02       0.307831560000000E+02
      -0.820238693254988E+02       0.307862825524853E+02
      -0.820238480000000E+02       0.307866850000000E+02
      -0.820236233784442E+02       0.307869837329449E+02
      -0.820229788399299E+02       0.307878409297878E+02
      -0.820228660000000E+02       0.307879910000000E+02
      -0.820170510000000E+02       0.307916570000000E+02
      -0.820078650000000E+02       0.307929370000000E+02
      -0.820049730000000E+02       0.307917440000000E+02
      -0.819949720000000E+02       0.307860730000000E+02
      -0.819908550000000E+02       0.307816110000000E+02
      -0.819886050000000E+02       0.307800560000000E+02
      -0.819812730000000E+02       0.307767670000000E+02
      -0.819792970373536E+02       0.307764525610979E+02
      -0.819792959587174E+02       0.307764523894523E+02
      -0.819790610000000E+02       0.307764150000000E+02
      -0.819738560000000E+02       0.307784870000000E+02
      -0.819719050975435E+02       0.307815953138503E+02
      -0.819625340000000E+02       0.307965260000000E+02
      -0.819619890000000E+02       0.308004430000000E+02
      -0.819624410000000E+02       0.308084410000000E+02
      -0.819627385958624E+02       0.308136361642664E+02
      -0.819621754116831E+02       0.308180008447256E+02
      -0.819597590000000E+02       0.308211680000000E+02
      -0.819497870000000E+02       0.308274930000000E+02
      -0.819431679371050E+02       0.308274341841628E+02
      -0.819424317648111E+02       0.308271743586967E+02
      -0.819383808668061E+02       0.308257446302606E+02
      -0.819354440000000E+02       0.308211310000000E+02
      -0.819346550000000E+02       0.308204240000000E+02
      -0.819244480000000E+02       0.308175660000000E+02
      -0.819122033079737E+02       0.308160473667554E+02
      -0.819109256254456E+02       0.308158889037121E+02
      -0.819062793535789E+02       0.308170152720707E+02
      -0.819045913555089E+02       0.308183281584489E+02
      -0.819037450254541E+02       0.308189864146520E+02
      -0.819023370629595E+02       0.308208167669864E+02
      -0.818993803504519E+02       0.308216615412090E+02
      -0.818957196457831E+02       0.308210983583939E+02
      -0.818929037262508E+02       0.308192680087880E+02
      -0.818912810000000E+02       0.308159450000000E+02
      -0.818887944430729E+02       0.308128001855414E+02
      -0.818827250000000E+02       0.308051240000000E+02
      -0.818768820000000E+02       0.307995160000000E+02
      -0.818701531556950E+02       0.307940167922178E+02
      -0.818686080000000E+02       0.307927540000000E+02
      -0.818526260000000E+02       0.307944390000000E+02
      -0.818462860000000E+02       0.307905480000000E+02
      -0.818420580000000E+02       0.307871200000000E+02
      -0.818403750000000E+02       0.307863840000000E+02
      -0.818375503031835E+02       0.307869228932105E+02
      -0.818270140000000E+02       0.307889330000000E+02
      -0.818085290000000E+02       0.307900140000000E+02
      -0.818066520000000E+02       0.307896830000000E+02
      -0.817963155905229E+02       0.307857734353408E+02
      -0.817927690000000E+02       0.307844320000000E+02
      -0.817874724683046E+02       0.307776111190591E+02
      -0.817843500000000E+02       0.307735900000000E+02
      -0.817826526565281E+02       0.307699367102988E+02
      -0.817791713857117E+02       0.307680621795598E+02
      -0.817750206401873E+02       0.307683299715187E+02
      -0.817731273090642E+02       0.307692766370803E+02
      -0.817726105255305E+02       0.307695350288472E+02
      -0.817704682054273E+02       0.307724807196378E+02
      -0.817681919906419E+02       0.307739535637357E+02
      -0.817633717639229E+02       0.307738196690536E+02
      -0.817593380000000E+02       0.307713770000000E+02
      -0.817550740000000E+02       0.307683190000000E+02
      -0.817512830000000E+02       0.307670820000000E+02
      -0.817500896203912E+02       0.307668805038643E+02
      -0.817494652880604E+02       0.307667750884952E+02
      -0.817475721447288E+02       0.307664554407797E+02
      -0.817463124297761E+02       0.307658908548095E+02
      -0.817450348025868E+02       0.307650391040377E+02
      -0.817441830538783E+02       0.307638679475003E+02
      -0.817434377716951E+02       0.307622709124822E+02
      -0.817430940000000E+02       0.307599120000000E+02
      -0.817427360000000E+02       0.307592010000000E+02
      -0.817322270000000E+02       0.307496340000000E+02
      -0.817271270000000E+02       0.307469340000000E+02
      -0.817199270000000E+02       0.307446340000000E+02
      -0.817184952875743E+02       0.307448491923722E+02
      -0.817113240917831E+02       0.307459270531258E+02
      -0.817069344190840E+02       0.307465868393122E+02
      -0.816947780000000E+02       0.307484140000000E+02
      -0.816928150000000E+02       0.307471000000000E+02
      -0.816918180000000E+02       0.307439900000000E+02
      -0.816909900000000E+02       0.307428410000000E+02
      -0.816889250000000E+02       0.307414340000000E+02
      -0.816728240000000E+02       0.307389350000000E+02
      -0.816701240000000E+02       0.307402350000000E+02
      -0.816693240000000E+02       0.307413350000000E+02
      -0.816682748190961E+02       0.307446432863101E+02
      -0.816673361333027E+02       0.307456601956669E+02
      -0.816645983010020E+02       0.307465988814603E+02
      -0.816626237875638E+02       0.307465351888322E+02
      -0.816621733659868E+02       0.307465206594127E+02
      -0.816565412512265E+02       0.307451126292067E+02
      -0.816550183051067E+02       0.307441896656174E+02
      -0.816547292026459E+02       0.307440144584702E+02
      -0.816524282426787E+02       0.307426199887364E+02
      -0.816521230000000E+02       0.307424350000000E+02
      -0.816520511553398E+02       0.307420398543689E+02
      -0.816518096666667E+02       0.307407116666667E+02
      -0.816517230000000E+02       0.307402350000000E+02
      -0.816521607165135E+02       0.307356475507413E+02
      -0.816517696002121E+02       0.307322839284168E+02
      -0.816504397950855E+02       0.307297025440009E+02
      -0.816491882150382E+02       0.307286856346441E+02
      -0.816464005606258E+02       0.307276849379042E+02
      -0.816461374884835E+02       0.307275905017238E+02
      -0.816333330855629E+02       0.307295929176964E+02
      -0.816332656067287E+02       0.307296034703709E+02
      -0.816296086311114E+02       0.307324071497089E+02
      -0.816290392726974E+02       0.307324840901318E+02
      -0.816250983639394E+02       0.307330166460388E+02
      -0.816219289858586E+02       0.307311881570491E+02
      -0.816208220000000E+02       0.307295350000000E+02
      -0.816196129016947E+02       0.307248494008874E+02
      -0.816180670998719E+02       0.307226273105331E+02
      -0.816176625162737E+02       0.307220457215493E+02
      -0.816132149402562E+02       0.307213155222521E+02
      -0.816094952711222E+02       0.307207048300960E+02
      -0.816076667868570E+02       0.307219238227558E+02
      -0.816057163967114E+02       0.307253369984237E+02
      -0.816055869412700E+02       0.307254849476277E+02
      -0.816040098088775E+02       0.307272873862070E+02
      -0.816012061295394E+02       0.307281406801240E+02
      -0.815969097846350E+02       0.307266161700353E+02
      -0.815936483807179E+02       0.307254588972173E+02
      -0.815868200000000E+02       0.307237350000000E+02
      -0.815737190000000E+02       0.307223360000000E+02
      -0.815732654621347E+02       0.307221979667366E+02
      -0.815714190000000E+02       0.307216360000000E+02
      -0.815674665127592E+02       0.307187476439394E+02
      -0.815662190000000E+02       0.307178360000000E+02
      -0.815617055822869E+02       0.307155966219205E+02
      -0.815526980800402E+02       0.307169539179588E+02
      -0.815525661137094E+02       0.307169738033136E+02
      -0.815491857615866E+02       0.307159722179487E+02
      -0.815469321951221E+02       0.307143446383947E+02
      -0.815452028792097E+02       0.307140564209377E+02
      -0.815446786189530E+02       0.307139690447927E+02
      -0.815426754482232E+02       0.307135934511907E+02
      -0.815409226780804E+02       0.307133430530298E+02
      -0.815392950985265E+02       0.307134682533234E+02
      -0.815376675189726E+02       0.307143446383947E+02
      -0.815355391528016E+02       0.307163478115507E+02
      -0.815345170000000E+02       0.307179360000000E+02
      -0.815340367686889E+02       0.307198533615409E+02
      -0.815327847900155E+02       0.307216061365360E+02
      -0.815305312186987E+02       0.307228581200617E+02
      -0.815282776522342E+02       0.307233589115311E+02
      -0.815214170000000E+02       0.307225360000000E+02
      -0.815161160000000E+02       0.307222360000000E+02
      -0.815072160000000E+02       0.307229360000000E+02
      -0.814895370000000E+02       0.307261000000000E+02
      -0.814873320000000E+02       0.307260810000000E+02
      -0.814837860000000E+02       0.307238910000000E+02
      -0.814757540000000E+02       0.307147540000000E+02
      -0.814725970000000E+02       0.307133120000000E+02
      -0.814705306388813E+02       0.307127359497472E+02
      -0.814664682586641E+02       0.307116034588528E+02
      -0.814644650000000E+02       0.307110450000000E+02
      -0.814603762784560E+02       0.307104882340398E+02
      -0.814603749458511E+02       0.307104880525775E+02
      -0.814603734550620E+02       0.307104878495750E+02
      -0.814599780000000E+02       0.307104340000000E+02
      -0.814487180000000E+02       0.307093530000000E+02
